Episode,Total Reward,Requests Served,Average Waiting
928,-10936141.0,52,71.2
929,-11620381.0,50,72.83
930,-10833651.0,38,76.53
931,-11960772.0,45,79.63
932,-9148955.0,44,65.01
933,-11367759.0,42,73.36
934,-9749693.0,51,65.56
935,-11805681.0,37,79.93
936,-11990634.0,46,76.15
937,-14175538.0,51,89.04
938,-12053542.0,53,75.17
939,-10916631.0,55,70.3
940,-11532495.0,58,78.53
941,-11432612.0,50,77.2
942,-10121250.0,41,67.83
943,-11059723.0,42,73.49
944,-11920770.0,43,80.59
945,-12508244.0,51,83.13
946,-11061409.0,51,68.37
947,-10217778.0,52,64.5
948,-9868755.0,49,69.71
949,-11860698.0,55,71.25
950,-13000045.0,39,81.88
951,-11412054.0,41,72.29
952,-9752928.0,40,66.61
953,-13269776.0,46,84.31
954,-12399762.0,41,80.86
955,-13057401.0,53,82.13
956,-12253815.0,57,75.95
957,-10899018.0,49,76.16
958,-10419059.0,42,66.72
959,-12481048.0,49,76.93
960,-11348250.0,47,76.55
961,-10936314.0,53,75.91
962,-13619274.0,38,82.87
963,-10391676.0,46,74.12
964,-10304700.0,44,71.76
965,-10904383.0,49,64.92
966,-12437011.0,52,82.71
967,-13034385.0,45,81.79
968,-9794820.0,38,68.51
969,-14249905.0,41,86.44
970,-11096705.0,46,72.05
971,-10932511.0,58,70.85
972,-9995590.0,40,69.4
973,-9487734.0,46,69.87
974,-11170997.0,47,71.63
975,-10059079.0,47,68.41
976,-12000348.0,58,77.95
977,-10707768.0,48,75.13
978,-12447236.0,47,79.99
979,-11199241.0,44,75.54
980,-12415167.0,57,86.28
981,-11715592.0,51,75.37
982,-10017046.0,53,67.96
983,-11184044.0,45,73.87
984,-11649121.0,51,72.81
985,-12569222.0,56,78.49
986,-12462994.0,37,76.19
987,-11027778.0,40,70.34
988,-11241905.0,47,76.02
989,-14159278.0,43,84.59
990,-13403512.0,48,80.39
991,-12465546.0,41,84.68
992,-11301684.0,35,75.71
993,-12773269.0,43,86.65
994,-10991798.0,40,69.8
995,-12677096.0,49,78.54
996,-11245289.0,46,74.89
997,-12625349.0,66,81.87
998,-11373678.0,51,72.29
999,-11326326.0,47,76.21
1000,-11508984.0,44,79.08
1001,-10323921.0,47,77.29
1002,-9946025.0,42,64.22
1003,-12564674.0,45,80.0
1004,-11314406.0,43,75.42
1005,-6343171.0,52,55.11
1006,-13777373.0,44,89.37
1007,-14878005.0,36,90.79
1008,-11930138.0,40,70.11
1009,-15444307.0,49,95.34
1010,-10195187.0,39,68.38
1011,-12289237.0,39,82.48
1012,-12008413.0,48,72.39
1013,-13641379.0,39,83.16
1014,-8917249.0,45,61.96
1015,-10222396.0,45,71.08
1016,-10382231.0,44,71.72
1017,-10380044.0,47,66.5
1018,-10023368.0,43,70.25
1019,-9642241.0,48,71.79
1020,-12634157.0,47,74.02
1021,-11050177.0,50,70.67
1022,-11732406.0,40,78.06
1023,-9893364.0,47,65.05
1024,-11416574.0,47,72.02
1025,-13112208.0,39,82.87
1026,-10152223.0,43,65.76
1027,-11405917.0,62,75.38
1028,-13112931.0,55,77.61
1029,-13642659.0,44,83.19
1030,-13120516.0,47,80.91
1031,-10091300.0,36,69.09
1032,-11841806.0,35,71.0
1033,-12348185.0,46,73.69
1034,-12516784.0,33,81.22
1035,-12634234.0,51,77.83
1036,-11557484.0,43,75.3
1037,-11146955.0,56,73.73
1038,-11442223.0,45,74.56
1039,-10045038.0,45,73.87
1040,-10508375.0,45,68.33
1041,-10929259.0,38,74.04
1042,-12837470.0,41,81.97
1043,-12672220.0,47,81.46
1044,-14357012.0,40,96.38
1045,-11696968.0,48,76.86
1046,-13684935.0,46,85.6
1047,-12178075.0,46,77.8
1048,-9844624.0,44,68.62
1049,-15170283.0,48,87.19
1050,-10448015.0,50,69.43
1051,-9953326.0,44,72.75
1052,-12628092.0,50,76.6
1053,-15213395.0,43,90.32
1054,-11732696.0,33,71.87
1055,-11746601.0,51,73.0
1056,-12344132.0,57,75.87
1057,-12084847.0,41,84.39
1058,-11062481.0,49,78.63
1059,-12420500.0,46,78.1
1060,-11618214.0,51,73.42
1061,-13676760.0,47,81.12
1062,-12952130.0,49,80.42
1063,-12699097.0,47,83.93
1064,-10886144.0,53,73.66
1065,-12413460.0,43,79.4
1066,-12082669.0,51,79.52
1067,-10808679.0,42,69.3
1068,-10641550.0,44,67.45
1069,-11633663.0,42,77.04
1070,-11710482.0,45,78.6
1071,-13546558.0,37,84.94
1072,-10372081.0,42,75.05
1073,-13064161.0,39,78.67
1074,-13739436.0,50,83.98
1075,-11241421.0,39,71.24
1076,-10147720.0,51,73.82
1077,-9984814.0,46,63.26
1078,-14489785.0,48,90.37
1079,-13395107.0,60,80.26
1080,-8987691.0,44,69.63
1081,-10961155.0,46,67.4
1082,-11370243.0,44,73.36
1083,-10828132.0,44,72.46
1084,-11025936.0,39,75.95
1085,-12203601.0,57,76.28
1086,-11693250.0,37,79.63
1087,-11263294.0,55,71.05
1088,-9627059.0,48,68.46
1089,-9823076.0,58,67.22
1090,-10459932.0,56,67.04
1091,-10308968.0,38,70.58
1092,-12504575.0,49,78.26
1093,-14303239.0,54,85.31
1094,-11961481.0,39,71.64
1095,-10922680.0,47,76.37
1096,-10659294.0,46,68.76
1097,-12366660.0,40,77.35
1098,-12060053.0,47,84.47
1099,-12529227.0,48,86.72
1100,-12157094.0,47,79.45
1101,-12360990.0,52,76.27
1102,-11328688.0,52,77.11
1103,-11109664.0,51,72.26
1104,-11608320.0,47,76.2
1105,-13288239.0,57,82.69
1106,-9537180.0,37,64.1
1107,-13063104.0,45,79.72
1108,-11550392.0,43,75.44
1109,-12525644.0,46,79.67
1110,-10016963.0,56,73.62
1111,-11222484.0,47,68.77
1112,-11571359.0,47,77.84
1113,-12248536.0,56,76.46
1114,-13757225.0,48,86.64
1115,-11240080.0,41,79.63
1116,-10893585.0,51,76.58
1117,-10343281.0,48,66.78
1118,-12264997.0,49,78.25
1119,-11914084.0,49,73.98
1120,-10504578.0,56,72.38
1121,-10233847.0,46,64.82
1122,-12115832.0,45,75.95
1123,-14268378.0,41,88.08
1124,-10004392.0,38,69.38
1125,-12153297.0,47,78.51
1126,-11838215.0,49,79.11
1127,-10149390.0,52,71.24
1128,-12067414.0,46,76.41
1129,-11228362.0,44,70.49
1130,-13806566.0,45,88.92
1131,-12274954.0,49,82.09
1132,-12528195.0,42,77.06
1133,-12019985.0,47,71.08
1134,-9494147.0,47,68.14
1135,-12473011.0,49,79.79
1136,-12290361.0,48,79.57
1137,-8165702.0,48,60.08
1138,-9792038.0,47,69.38
1139,-10964312.0,48,75.46
1140,-10727412.0,39,71.0
1141,-10837403.0,52,73.03
1142,-10747993.0,48,66.25
1143,-9832364.0,44,64.25
1144,-15143340.0,53,86.16
1145,-11230385.0,61,76.36
1146,-12168951.0,47,78.03
1147,-9656152.0,43,63.57
1148,-11189143.0,47,69.72
1149,-11667496.0,31,80.36
1150,-10516414.0,45,70.98
1151,-10443302.0,43,70.7
1152,-11202549.0,49,76.07
1153,-11507913.0,50,75.06
1154,-13924876.0,41,84.75
1155,-8979660.0,53,60.29
1156,-10971416.0,45,72.55
1157,-12662234.0,52,79.48
1158,-10800496.0,55,67.69
1159,-11673971.0,54,76.9
1160,-11862823.0,53,75.58
1161,-11376471.0,47,77.64
1162,-10501682.0,47,70.67
1163,-13453960.0,46,89.64
1164,-12893813.0,37,80.57
1165,-11719064.0,40,78.99
1166,-12965700.0,55,80.84
1167,-10956911.0,40,68.26
1168,-12938503.0,48,82.86
1169,-12225134.0,40,79.68
1170,-11389615.0,42,71.32
1171,-12337137.0,54,81.06
1172,-9716192.0,54,66.06
1173,-11318635.0,42,71.22
1174,-12431992.0,39,76.48
1175,-13237385.0,47,84.61
1176,-13800332.0,59,78.73
1177,-13138714.0,48,86.91
1178,-10675349.0,52,68.22
1179,-10613611.0,49,68.81
1180,-10596530.0,45,72.25
1181,-14053954.0,46,85.52
1182,-13054132.0,54,81.85
1183,-10897033.0,38,65.32
1184,-12299182.0,52,78.65
1185,-14067992.0,46,87.01
1186,-10647428.0,49,71.99
1187,-12533126.0,41,82.14
1188,-14068846.0,47,88.56
1189,-11148965.0,43,73.15
1190,-13376065.0,48,82.76
1191,-8244587.0,50,60.02
1192,-11559759.0,61,79.06
1193,-14667889.0,46,91.91
1194,-11011540.0,37,74.9
1195,-12171791.0,52,76.08
1196,-10614123.0,46,70.18
1197,-11585672.0,44,70.59
1198,-12691867.0,46,76.8
1199,-12059488.0,40,78.39
1200,-9461924.0,50,61.13
1201,-12491120.0,47,77.84
1202,-11762544.0,42,76.59
1203,-10916447.0,36,71.41
1204,-9859897.0,39,71.74
1205,-11795245.0,53,71.03
1206,-11887409.0,43,74.21
1207,-11758870.0,46,76.92
1208,-12539879.0,41,77.66
1209,-10522464.0,43,69.44
1210,-11021467.0,47,73.09
1211,-11862043.0,47,78.45
1212,-12465362.0,41,75.14
1213,-11344421.0,50,68.56
1214,-12524393.0,38,77.79
1215,-9869492.0,49,67.76
1216,-11748787.0,44,75.61
1217,-12497643.0,52,83.54
1218,-11284251.0,53,74.2
1219,-14299450.0,54,89.73
1220,-13335471.0,44,80.46
1221,-12331840.0,40,77.99
1222,-13211757.0,42,79.64
1223,-9195024.0,49,61.18
1224,-12396616.0,54,83.25
1225,-11794039.0,39,74.35
1226,-11839787.0,47,74.87
1227,-9240832.0,41,64.8
1228,-10802297.0,41,71.43
1229,-11734897.0,52,77.54
1230,-12356365.0,62,86.21
1231,-12266205.0,57,79.26
1232,-12059485.0,49,79.65
1233,-14280313.0,53,89.88
1234,-12703526.0,47,76.25
1235,-12850649.0,40,78.95
1236,-13375938.0,44,77.87
1237,-10099997.0,58,61.8
1238,-11143474.0,44,74.68
1239,-10976592.0,39,76.68
1240,-12182419.0,48,77.25
1241,-10073482.0,45,64.41
1242,-11747068.0,41,74.19
1243,-11917963.0,45,78.43
1244,-12214171.0,50,80.37
1245,-9521209.0,42,71.04
1246,-12102054.0,48,76.29
1247,-11370657.0,59,78.0
1248,-11343895.0,44,75.28
1249,-12375654.0,63,77.71
1250,-12760999.0,38,77.53
1251,-11400574.0,47,70.82
1252,-10922329.0,49,77.23
1253,-12122044.0,36,80.24
1254,-12945553.0,48,82.28
1255,-12343259.0,52,78.32
1256,-12012871.0,50,79.27
1257,-12690956.0,50,80.44
1258,-13788149.0,46,86.88
1259,-9462736.0,42,66.01
1260,-11996560.0,45,75.7
1261,-10623432.0,45,76.38
1262,-10160425.0,46,64.84
1263,-10880764.0,48,73.68
1264,-10952656.0,46,74.31
1265,-12283175.0,42,80.57
1266,-13975976.0,48,84.77
1267,-10870253.0,40,70.65
1268,-12246904.0,44,87.56
1269,-11156309.0,48,73.18
1270,-11417289.0,51,77.85
1271,-12304625.0,48,79.3
1272,-12259603.0,50,80.36
1273,-12810620.0,47,84.25
1274,-8390730.0,50,60.14
1275,-11519723.0,44,70.65
1276,-10829122.0,56,78.49
1277,-11490907.0,57,76.14
1278,-15511438.0,44,94.9
1279,-11416649.0,54,74.2
1280,-12371260.0,48,77.89
1281,-13040523.0,46,80.33
1282,-9936273.0,51,67.94
1283,-12221175.0,48,73.82
1284,-13183791.0,36,79.8
1285,-12126353.0,45,74.89
1286,-11024585.0,56,71.17
1287,-11544092.0,50,73.01
1288,-11306989.0,37,78.11
1289,-12194730.0,47,80.91
1290,-8148921.0,49,61.19
1291,-12740540.0,41,75.38
1292,-14694926.0,43,92.0
1293,-9332719.0,40,63.9
1294,-14562258.0,38,86.05
1295,-11463082.0,46,78.35
1296,-14110569.0,47,86.55
1297,-11237731.0,45,73.49
1298,-11134457.0,40,72.67
1299,-12068377.0,49,82.01
1300,-12454177.0,42,74.05
1301,-9120475.0,50,65.12
1302,-14246171.0,48,90.95
1303,-11192621.0,48,80.67
1304,-13075098.0,41,85.48
1305,-10475677.0,43,76.8
1306,-10571703.0,54,69.42
1307,-11442207.0,53,71.02
1308,-14785147.0,45,93.74
1309,-12381098.0,41,72.18
1310,-13195503.0,53,81.9
1311,-9851312.0,53,69.7
1312,-12184511.0,46,77.73
1313,-11785946.0,47,78.33
1314,-11937787.0,66,75.69
1315,-12233217.0,45,77.74
1316,-10830107.0,41,75.34
1317,-15768100.0,46,91.32
1318,-12213263.0,49,74.26
1319,-10668611.0,39,73.51
1320,-11862198.0,38,73.49
1321,-12686398.0,46,77.41
1322,-9745693.0,39,64.72
1323,-12131451.0,52,73.09
1324,-11022610.0,38,74.3
1325,-11558268.0,33,74.15
1326,-10381076.0,39,69.6
1327,-11361763.0,46,69.65
1328,-11982717.0,43,81.79
1329,-13037004.0,36,84.4
1330,-15227325.0,43,88.02
1331,-12643691.0,38,83.18
1332,-11539250.0,47,75.03
1333,-11228887.0,58,78.92
1334,-13319556.0,56,77.84
1335,-10292109.0,36,71.47
1336,-11089842.0,38,74.03
1337,-13810696.0,42,84.8
1338,-9534571.0,46,70.41
1339,-11464662.0,48,75.02
1340,-11296839.0,44,71.23
1341,-12115040.0,45,80.71
1342,-10871773.0,48,73.77
1343,-11555488.0,41,67.34
1344,-12614382.0,44,79.87
1345,-12816482.0,44,83.31
1346,-9933335.0,38,74.47
1347,-10966553.0,59,72.5
1348,-12457052.0,49,79.52
1349,-10252512.0,47,64.54
1350,-11320117.0,40,70.77
1351,-11052117.0,49,67.96
1352,-11950511.0,49,76.8
1353,-11040003.0,53,80.34
1354,-12905204.0,38,76.63
1355,-7059176.0,40,54.53
1356,-10487658.0,56,69.78
1357,-12619033.0,40,74.88
1358,-13560889.0,48,85.9
1359,-11655920.0,44,77.66
1360,-11692008.0,48,74.11
1361,-13520811.0,43,85.45
1362,-10613384.0,40,68.61
1363,-12135401.0,41,71.29
1364,-12075742.0,40,78.15
1365,-12013876.0,46,78.92
1366,-12231277.0,53,81.03
1367,-10665668.0,49,68.85
1368,-9632919.0,45,65.3
1369,-10873834.0,53,72.61
1370,-11781394.0,48,77.18
1371,-12724425.0,47,82.45
1372,-9704705.0,50,64.23
1373,-11080827.0,41,72.08
1374,-11822965.0,47,74.94
1375,-12610368.0,46,80.36
1376,-11503199.0,43,72.14
1377,-9407379.0,50,65.73
1378,-12830871.0,55,82.86
1379,-8885720.0,45,60.77
1380,-12181148.0,47,79.64
1381,-11595344.0,45,73.28
1382,-11035070.0,55,70.71
1383,-12127165.0,51,84.77
1384,-10864361.0,52,77.11
1385,-11778505.0,56,78.34
1386,-12272636.0,50,80.19
1387,-11138178.0,53,73.09
1388,-12035291.0,59,74.31
1389,-12929319.0,41,82.93
1390,-10318544.0,49,67.88
1391,-9123322.0,49,64.38
1392,-14918411.0,44,91.05
1393,-12663851.0,44,77.78
1394,-11959722.0,45,78.6
1395,-8491337.0,35,59.53
1396,-11832477.0,55,72.67
1397,-11846463.0,48,77.75
1398,-9809008.0,38,66.48
1399,-10389512.0,57,70.31
1400,-11333660.0,39,72.33
1401,-13851766.0,38,89.34
1402,-10790347.0,45,69.61
1403,-10678854.0,45,75.12
1404,-12586522.0,45,79.75
1405,-11509815.0,40,74.09
1406,-11646275.0,46,76.92
1407,-13671967.0,49,82.9
1408,-10138312.0,35,71.41
1409,-10403129.0,57,70.0
1410,-11422309.0,48,72.35
1411,-11326740.0,44,73.58
1412,-9167068.0,44,62.3
1413,-10413754.0,42,64.92
1414,-11752227.0,41,77.4
1415,-11300760.0,38,74.22
1416,-11526658.0,46,72.6
1417,-11205350.0,47,75.41
1418,-12246822.0,45,77.32
1419,-11550823.0,39,75.57
1420,-11799388.0,52,76.0
1421,-12277144.0,51,79.9
1422,-11131051.0,56,66.87
1423,-12032476.0,57,79.33
1424,-9627123.0,51,64.26
1425,-10794953.0,50,75.86
1426,-11482889.0,59,79.17
1427,-14024582.0,43,85.93
1428,-12759036.0,41,79.38
1429,-10784385.0,46,70.04
1430,-12526596.0,50,87.65
1431,-12010947.0,45,77.84
1432,-9322320.0,46,65.91
1433,-12122906.0,49,78.62
1434,-11401730.0,39,72.47
1435,-11978258.0,44,80.6
1436,-12703960.0,44,78.45
1437,-9185795.0,47,63.43
1438,-10646505.0,44,70.64
1439,-12914896.0,41,79.99
1440,-11463214.0,43,77.54
1441,-13822141.0,46,79.59
1442,-11154393.0,42,74.21
1443,-10337327.0,53,70.29
1444,-11339869.0,55,76.05
1445,-11006164.0,56,74.96
1446,-10423352.0,49,74.07
1447,-14052009.0,48,83.72
1448,-10895058.0,57,72.81
1449,-10126017.0,52,70.03
1450,-8920470.0,51,68.89
1451,-11112023.0,55,72.14
1452,-12885240.0,44,79.9
1453,-8674551.0,41,61.22
1454,-12966391.0,40,85.76
1455,-12630528.0,34,76.13
1456,-11198360.0,49,76.99
1457,-10533924.0,48,67.07
1458,-11345221.0,56,74.01
1459,-13433730.0,46,87.51
1460,-13836389.0,43,85.65
1461,-12416213.0,59,82.57
1462,-11336389.0,54,75.12
1463,-8891061.0,56,62.86
1464,-12087752.0,35,77.33
1465,-10119688.0,52,68.94
1466,-10549109.0,43,70.83
1467,-11617557.0,52,78.99
1468,-11532497.0,49,75.97
1469,-13966173.0,53,88.39
1470,-11550890.0,40,81.45
1471,-10411056.0,49,76.59
1472,-10786261.0,45,72.51
1473,-9672415.0,53,65.25
1474,-12230001.0,46,78.91
1475,-9286086.0,48,62.86
1476,-9249045.0,41,68.38
1477,-11771039.0,46,81.0
1478,-12203742.0,56,81.16
1479,-14346566.0,58,85.59
1480,-13268587.0,51,82.58
1481,-12999840.0,41,76.76
1482,-11349193.0,57,75.62
1483,-10938569.0,55,73.2
1484,-11694110.0,44,73.8
1485,-11715202.0,41,79.94
1486,-12356326.0,40,80.0
1487,-10853281.0,49,79.9
1488,-11949151.0,62,79.05
1489,-8842555.0,48,55.43
1490,-12815770.0,56,78.85
1491,-12904250.0,51,82.05
1492,-12944858.0,42,84.53
1493,-11668518.0,42,75.02
1494,-13386696.0,41,91.47
1495,-11813541.0,57,77.99
1496,-13268398.0,51,83.5
1497,-11964650.0,53,75.28
1498,-9606790.0,50,67.03
1499,-10342134.0,40,69.22
1500,-12746965.0,43,81.17
1501,-10582207.0,39,68.26
1502,-10472777.0,48,75.66
1503,-10139734.0,46,66.34
1504,-14207361.0,46,93.89
1505,-9473928.0,54,65.21
1506,-10406365.0,53,67.42
1507,-8837662.0,50,66.57
1508,-10037663.0,37,67.38
1509,-8446171.0,37,61.5
1510,-12543286.0,40,82.33
1511,-14228835.0,47,88.55
1512,-11060141.0,42,71.95
1513,-10566490.0,45,69.92
1514,-12505904.0,43,86.03
1515,-12104643.0,47,73.58
1516,-11365554.0,44,72.42
1517,-12836610.0,60,83.3
1518,-12831166.0,37,75.98
1519,-12793084.0,45,77.29
1520,-11103613.0,44,76.05
1521,-9970506.0,35,63.98
1522,-10188247.0,49,69.09
1523,-13209858.0,54,78.94
1524,-11936524.0,52,79.94
1525,-11482261.0,39,77.35
1526,-9657623.0,50,67.91
1527,-12251308.0,41,83.5
1528,-11141319.0,44,70.65
1529,-13937693.0,49,83.83
1530,-12626967.0,42,78.48
1531,-9571045.0,47,68.27
1532,-11511302.0,51,71.18
1533,-13734715.0,44,78.71
1534,-11762435.0,43,77.75
1535,-11220268.0,52,72.04
1536,-10623175.0,56,71.75
1537,-12275805.0,41,82.65
1538,-12323422.0,40,82.62
1539,-11812669.0,52,79.31
1540,-11123319.0,52,74.66
1541,-13142082.0,47,79.4
1542,-11073289.0,52,76.8
1543,-9751345.0,47,66.32
1544,-12970844.0,53,84.14
1545,-13483913.0,52,94.97
1546,-12387225.0,50,83.99
1547,-12200499.0,38,76.98
1548,-11076662.0,48,75.43
1549,-8655577.0,45,60.59
1550,-13663254.0,50,81.47
1551,-12153275.0,50,77.08
1552,-9629568.0,50,64.38
1553,-10744382.0,44,72.11
1554,-10818673.0,46,70.26
1555,-11742229.0,56,76.49
1556,-8033034.0,41,57.63
1557,-12881868.0,50,81.6
1558,-15819213.0,49,94.51
1559,-13971225.0,51,88.66
1560,-13287130.0,46,78.55
1561,-11695471.0,38,77.26
1562,-9791462.0,46,71.08
1563,-11205492.0,41,77.95
1564,-11914912.0,56,73.11
1565,-9759409.0,48,69.14
1566,-11250647.0,40,76.17
1567,-11165879.0,44,73.75
1568,-12586296.0,47,76.24
1569,-11282497.0,44,75.55
1570,-7787041.0,48,54.81
1571,-12200256.0,47,73.67
1572,-13248053.0,50,77.74
1573,-11249736.0,48,76.98
1574,-14123276.0,70,84.61
1575,-10428785.0,52,68.48
1576,-12315265.0,41,81.92
1577,-12959604.0,45,82.47
1578,-9879185.0,42,65.24
1579,-9310361.0,46,66.54
1580,-11600141.0,37,80.16
1581,-12482648.0,48,81.12
1582,-12538599.0,47,78.05
1583,-13881396.0,54,81.72
1584,-13678158.0,40,82.9
1585,-12116363.0,55,76.51
1586,-13926949.0,55,80.08
1587,-11190801.0,51,73.6
1588,-11269896.0,42,72.96
1589,-12804021.0,44,83.13
1590,-11319318.0,35,72.47
1591,-9805893.0,54,66.07
1592,-7934823.0,54,63.93
1593,-11168145.0,48,71.33
1594,-12550867.0,46,82.9
1595,-11378296.0,46,70.07
1596,-10821630.0,54,67.11
1597,-11288226.0,46,73.53
1598,-12459785.0,51,84.57
1599,-11447936.0,51,72.09
1600,-11434210.0,45,76.83
1601,-10714786.0,43,70.99
1602,-11607200.0,47,74.27
1603,-14076336.0,47,87.09
1604,-11928010.0,41,75.49
1605,-10469336.0,44,69.06
1606,-13720804.0,51,87.11
1607,-12803791.0,36,78.54
1608,-11874192.0,39,79.07
1609,-11888941.0,42,73.42
1610,-14733218.0,47,90.33
1611,-8370221.0,43,58.95
1612,-13702571.0,52,84.97
1613,-10854794.0,53,72.07
1614,-12890000.0,43,87.2
1615,-11735325.0,53,79.25
1616,-10083782.0,45,68.86
1617,-10618108.0,47,69.53
1618,-11229800.0,44,72.21
1619,-14517884.0,39,88.72
1620,-10111266.0,37,68.42
1621,-12399907.0,53,79.42
1622,-12136740.0,49,76.27
1623,-12189667.0,44,77.23
1624,-12566143.0,43,78.85
1625,-11901313.0,62,75.54
1626,-11628983.0,50,83.96
1627,-11024812.0,47,70.45
1628,-11831833.0,48,78.32
1629,-11843779.0,39,76.37
1630,-12661407.0,54,79.34
1631,-10101213.0,39,66.18
1632,-12610616.0,40,79.55
1633,-11115190.0,47,71.33
1634,-11157712.0,50,70.54
1635,-11215971.0,58,73.12
1636,-10987648.0,42,71.52
1637,-12543696.0,46,78.48
1638,-13670356.0,52,86.97
1639,-11652771.0,41,76.11
1640,-11349460.0,52,73.8
1641,-11780561.0,48,78.9
1642,-9843823.0,55,71.38
1643,-11107788.0,49,71.73
1644,-11186231.0,43,73.32
1645,-12314554.0,39,78.7
1646,-13732432.0,48,83.74
1647,-11436868.0,51,73.27
1648,-10940972.0,49,71.29
1649,-10621528.0,39,67.48
1650,-10466446.0,48,69.55
1651,-10588557.0,42,65.99
1652,-11539299.0,47,76.5
1653,-12650669.0,50,73.37
1654,-13324722.0,52,81.63
1655,-9183960.0,55,64.25
1656,-11788624.0,43,76.42
1657,-11681952.0,47,77.97
1658,-9695652.0,44,71.01
1659,-11197842.0,51,73.81
1660,-12346482.0,40,78.94
1661,-13817463.0,42,86.2
1662,-11166320.0,40,78.36
1663,-10701871.0,43,71.65
1664,-14343395.0,45,91.2
1665,-11438999.0,47,73.76
1666,-10182415.0,43,68.31
1667,-12302572.0,45,80.47
1668,-10072806.0,53,69.86
1669,-11206602.0,51,72.44
1670,-11172556.0,49,77.17
1671,-12119252.0,48,77.59
1672,-12246738.0,38,76.27
1673,-10318617.0,40,66.2
1674,-11100238.0,46,76.32
1675,-13256649.0,44,86.13
1676,-12935974.0,42,74.49
1677,-9829786.0,42,68.14
1678,-9410647.0,38,64.33
1679,-14098804.0,53,84.62
1680,-11376247.0,54,78.71
1681,-13507511.0,54,85.1
1682,-10836699.0,41,76.26
1683,-12376625.0,46,77.66
1684,-12307422.0,40,72.21
1685,-12401436.0,45,77.34
1686,-11385956.0,52,75.81
1687,-11632034.0,55,78.75
1688,-11243681.0,56,79.37
1689,-12139695.0,51,76.59
1690,-11395538.0,43,73.51
1691,-10661829.0,47,69.07
1692,-11055332.0,52,74.23
1693,-10938326.0,45,70.54
1694,-11973869.0,33,79.19
1695,-9831712.0,46,64.43
1696,-10638299.0,32,71.86
1697,-10883650.0,47,69.06
1698,-11327234.0,52,78.45
1699,-12550111.0,44,83.27
1700,-11844888.0,43,76.23
1701,-14000965.0,47,87.37
1702,-11729056.0,41,72.33
1703,-8469489.0,39,62.6
1704,-11600802.0,47,72.5
1705,-9712067.0,42,66.72
1706,-11313284.0,50,71.78
1707,-10684643.0,43,66.59
1708,-12021615.0,51,82.73
1709,-11043641.0,54,72.38
1710,-12175057.0,40,76.25
1711,-13433297.0,41,82.91
1712,-10656082.0,42,72.14
1713,-11805405.0,47,73.24
1714,-13404301.0,42,84.66
1715,-11102272.0,45,68.66
1716,-10847903.0,39,77.08
1717,-12345763.0,46,76.91
1718,-11473394.0,53,80.54
1719,-9886871.0,48,68.9
