Episode,Total Reward,Requests Served,Average Waiting
906,-16442193.0,46,99.89
907,-9158561.0,75,71.36
908,-11229891.0,50,79.29
909,-11223523.0,51,79.53
910,-12099520.0,46,76.27
911,-6312387.0,69,62.41
912,-7876054.0,85,65.24
913,-12104493.0,68,84.99
914,-10958736.0,57,80.17
915,-10560824.0,31,74.55
916,-10210171.0,66,74.06
917,-10851691.0,56,77.86
918,-10240806.0,60,70.87
919,-10730159.0,64,79.42
920,-9195623.0,65,74.45
921,-11006824.0,41,77.18
922,-13461104.0,46,87.5
923,-13235862.0,74,86.74
924,-7849951.0,72,68.84
925,-6580601.0,73,51.61
926,-7523156.0,56,68.26
927,-10342939.0,58,80.73
928,-11497151.0,28,80.25
929,-11753347.0,59,88.76
930,-14064478.0,42,92.07
931,-9874884.0,60,73.91
932,-11118959.0,58,75.38
933,-11296000.0,50,86.31
934,-9023518.0,66,68.43
935,-10182977.0,34,77.54
936,-9866191.0,60,70.03
937,-11634124.0,60,85.47
938,-10420812.0,46,73.33
939,-8940637.0,72,69.38
940,-10861348.0,56,81.31
941,-10715834.0,78,80.62
942,-10500401.0,86,80.09
943,-11186293.0,62,75.96
944,-8997567.0,75,68.51
945,-12809379.0,37,78.27
946,-9156244.0,68,68.98
947,-9032416.0,62,73.72
948,-13456960.0,49,88.2
949,-7697644.0,58,57.26
950,-10333912.0,57,75.7
951,-13262489.0,67,85.44
952,-8097866.0,70,66.15
953,-11116513.0,46,77.1
954,-15089762.0,55,93.48
955,-11838282.0,69,81.1
956,-14227647.0,74,89.48
957,-12125559.0,68,85.97
958,-10330033.0,44,75.2
959,-13138512.0,44,81.84
960,-12980350.0,75,91.92
961,-12577261.0,45,84.26
962,-5204271.0,86,59.94
963,-9111059.0,54,70.5
964,-6610909.0,66,62.23
965,-9472908.0,63,67.38
966,-10186960.0,39,74.58
967,-14854626.0,47,89.32
968,-10792104.0,64,76.85
969,-15019766.0,50,87.5
970,-8843945.0,64,65.41
971,-16481470.0,29,96.28
972,-13295792.0,70,86.07
973,-11031021.0,64,75.68
974,-13860947.0,53,85.42
975,-14194016.0,33,89.93
976,-9760985.0,57,72.88
977,-11869986.0,42,76.71
978,-12853881.0,53,87.32
979,-10402445.0,46,81.72
980,-14859575.0,43,95.75
981,-9145600.0,58,68.33
982,-15044136.0,32,92.49
983,-9039332.0,54,74.93
984,-9408546.0,55,76.8
985,-10184667.0,57,77.55
986,-9935603.0,72,78.24
987,-12684247.0,64,85.24
988,-15783194.0,47,99.9
989,-10750579.0,46,72.95
990,-9614277.0,68,69.19
991,-9780377.0,78,68.41
992,-12514540.0,70,87.79
993,-11028668.0,67,78.48
994,-8625207.0,62,71.2
995,-14708979.0,48,92.65
996,-14143967.0,48,99.57
997,-11463024.0,54,83.82
998,-12313041.0,39,80.71
999,-8540972.0,42,64.93
1000,-11164743.0,66,84.35
1001,-9694403.0,55,78.17
1002,-13603767.0,35,78.61
1003,-14314020.0,44,92.62
1004,-11549421.0,50,76.89
1005,-10585950.0,67,79.76
1006,-9067800.0,48,72.13
1007,-7323718.0,61,61.36
1008,-10283727.0,63,77.14
1009,-11711729.0,51,76.28
1010,-12020223.0,50,80.76
1011,-14313995.0,60,96.35
1012,-16471396.0,28,96.69
1013,-11154358.0,74,73.03
1014,-12238605.0,62,87.68
1015,-8042583.0,75,68.96
1016,-11485308.0,34,77.98
1017,-10043698.0,60,80.72
1018,-15249655.0,40,97.29
1019,-9839694.0,62,70.67
1020,-11572258.0,54,74.35
1021,-12291057.0,68,88.5
1022,-14054238.0,51,89.16
1023,-8491470.0,48,67.29
1024,-11369536.0,36,72.86
1025,-17791112.0,42,100.34
1026,-15946246.0,48,96.3
1027,-14109136.0,50,83.1
1028,-12165580.0,59,80.35
1029,-10488463.0,63,73.24
1030,-10370644.0,55,74.07
1031,-11850009.0,62,85.28
1032,-9459637.0,60,63.25
1033,-10798604.0,63,80.26
1034,-12920328.0,51,85.78
1035,-8801838.0,49,70.37
1036,-11655648.0,58,78.37
1037,-13483451.0,59,85.27
1038,-12746455.0,28,71.51
1039,-10128668.0,68,74.16
1040,-12498802.0,43,82.03
1041,-8011882.0,67,66.98
1042,-8143305.0,52,58.49
1043,-9153087.0,77,76.8
1044,-9204397.0,67,74.65
1045,-14659762.0,34,95.63
1046,-12481853.0,31,80.34
1047,-11082073.0,60,80.11
1048,-9678825.0,52,73.66
1049,-11648657.0,76,90.06
1050,-12481903.0,34,86.25
1051,-16324863.0,55,100.69
1052,-12686661.0,73,86.98
1053,-13809954.0,23,88.65
1054,-12559274.0,63,85.85
1055,-10537740.0,49,72.46
1056,-11127022.0,53,75.27
1057,-8005456.0,60,65.09
1058,-11345042.0,74,77.5
1059,-10142193.0,51,80.32
1060,-10872846.0,65,81.11
1061,-11852285.0,63,76.64
1062,-10457237.0,59,76.93
1063,-14783021.0,48,92.08
1064,-12827635.0,42,85.26
1065,-13398116.0,43,91.1
1066,-11034897.0,59,79.72
1067,-11350304.0,39,78.73
1068,-11374471.0,58,82.48
1069,-13630326.0,61,93.82
1070,-13922974.0,52,93.37
1071,-13377703.0,21,80.5
1072,-10444508.0,61,78.55
1073,-14151274.0,48,86.3
1074,-10294492.0,28,76.32
1075,-10678991.0,49,73.35
1076,-15719480.0,66,97.86
1077,-7756563.0,49,67.2
1078,-14460317.0,31,93.66
1079,-8542526.0,34,62.58
1080,-11412419.0,56,75.96
1081,-12305136.0,44,86.53
1082,-14374048.0,34,90.17
1083,-11289927.0,43,86.73
1084,-12193308.0,41,88.78
1085,-14208993.0,43,96.04
1086,-15585473.0,40,97.83
1087,-13195203.0,41,80.74
1088,-11749963.0,57,80.29
1089,-9487915.0,53,68.57
1090,-10207898.0,70,73.18
1091,-14016510.0,54,89.52
1092,-14139000.0,39,92.61
1093,-8491633.0,62,69.23
1094,-6205184.0,76,62.14
1095,-11218374.0,37,75.8
1096,-12973680.0,45,80.06
1097,-10664693.0,42,71.26
1098,-13040170.0,35,83.19
1099,-7952183.0,55,67.95
1100,-6137132.0,50,54.78
1101,-12125160.0,55,80.93
1102,-10146429.0,53,72.99
1103,-11671658.0,59,75.2
1104,-14617690.0,38,88.36
1105,-12470215.0,64,81.08
1106,-10778102.0,44,74.55
1107,-13709117.0,54,80.57
1108,-11882275.0,58,78.82
1109,-15046971.0,35,92.03
1110,-13151609.0,44,94.83
1111,-10784438.0,31,81.25
1112,-11865984.0,50,86.28
1113,-11344427.0,37,76.46
1114,-12246487.0,43,86.66
1115,-10290147.0,44,75.06
1116,-12090879.0,42,85.09
1117,-10490773.0,24,73.51
1118,-14979530.0,58,94.36
1119,-11219125.0,50,74.37
1120,-11342123.0,42,78.12
1121,-17791741.0,25,102.27
1122,-10795631.0,61,70.39
1123,-9984701.0,44,78.63
1124,-11080660.0,53,78.25
1125,-14002506.0,27,94.5
1126,-14510758.0,24,95.04
1127,-11940597.0,42,80.1
1128,-14250716.0,46,89.22
1129,-11566836.0,50,76.12
1130,-15317203.0,25,87.56
1131,-9134496.0,70,71.37
1132,-14397122.0,14,80.21
1133,-8773050.0,71,70.08
1134,-9566803.0,62,73.06
1135,-10036556.0,69,67.86
1136,-9411686.0,54,64.96
1137,-13995250.0,49,86.48
1138,-11098029.0,38,77.03
1139,-14262448.0,48,90.85
1140,-13548128.0,52,87.96
1141,-12072672.0,40,76.54
1142,-13338198.0,41,92.07
1143,-11735168.0,62,81.89
1144,-10830003.0,34,83.48
1145,-9624684.0,72,75.88
1146,-10916396.0,34,75.53
1147,-10500057.0,72,85.25
1148,-10481645.0,54,72.95
1149,-10698568.0,58,72.9
1150,-10348446.0,60,75.5
1151,-15616037.0,18,98.94
1152,-15042225.0,24,89.63
1153,-10742528.0,52,75.26
1154,-12597603.0,61,86.44
1155,-12673932.0,64,80.54
1156,-12614507.0,44,82.04
1157,-19240079.0,20,105.12
1158,-9039569.0,62,70.28
1159,-16570898.0,36,99.63
1160,-13525863.0,53,92.97
1161,-6136945.0,56,62.5
1162,-13095724.0,52,86.71
1163,-12631768.0,71,91.32
1164,-12548901.0,56,81.32
1165,-13588917.0,52,80.94
1166,-10602356.0,53,76.18
1167,-13923954.0,34,91.58
1168,-8884153.0,50,69.68
1169,-14339266.0,50,92.28
1170,-7244670.0,59,63.04
1171,-9817079.0,53,73.7
1172,-7863875.0,42,66.17
1173,-10598161.0,35,72.48
1174,-11290045.0,50,78.59
1175,-13558131.0,55,85.32
1176,-12016250.0,38,75.21
1177,-10808588.0,52,76.86
1178,-13901422.0,44,92.07
1179,-11734160.0,48,79.45
1180,-10769388.0,76,78.62
1181,-12055187.0,48,82.9
1182,-11894279.0,64,81.91
1183,-11898992.0,47,81.76
1184,-11919398.0,51,80.86
1185,-11904178.0,34,79.01
1186,-9570959.0,48,68.07
1187,-10921001.0,58,73.68
1188,-11903553.0,48,80.74
1189,-15357200.0,40,98.72
1190,-12112538.0,43,84.69
1191,-12744443.0,41,88.26
1192,-12148159.0,57,80.17
1193,-11397175.0,47,78.35
1194,-12843995.0,33,83.32
1195,-14643488.0,52,93.53
1196,-8012629.0,72,69.34
1197,-16786322.0,51,99.53
1198,-13825360.0,38,85.83
1199,-9613772.0,58,72.31
1200,-12377873.0,48,82.76
1201,-11803199.0,36,75.57
1202,-10839397.0,62,78.87
1203,-9698624.0,56,71.65
1204,-14373193.0,31,83.2
1205,-10938804.0,53,78.97
1206,-8588154.0,63,67.44
1207,-13010085.0,49,83.77
1208,-15136234.0,47,97.82
1209,-13740548.0,43,91.69
1210,-14325729.0,32,89.99
1211,-11281297.0,74,80.91
1212,-13174965.0,20,87.21
1213,-15067566.0,34,92.66
1214,-10283224.0,68,80.33
1215,-16067958.0,39,96.05
1216,-12283481.0,64,86.89
1217,-13064399.0,65,83.8
1218,-9216809.0,72,71.46
1219,-11886163.0,42,83.62
1220,-10933262.0,56,77.15
1221,-7663154.0,52,63.64
1222,-11307263.0,51,79.31
1223,-13782122.0,35,83.17
1224,-13732965.0,41,83.43
1225,-11647216.0,56,78.83
1226,-11626056.0,55,76.07
1227,-13048669.0,43,87.94
1228,-10102342.0,43,72.46
1229,-13043925.0,61,84.09
1230,-10048520.0,53,75.55
1231,-11365690.0,52,87.61
1232,-11202267.0,48,76.96
1233,-12922135.0,76,87.7
1234,-15745891.0,42,99.84
1235,-8503567.0,44,71.07
1236,-12074550.0,34,82.55
1237,-16316578.0,41,99.0
1238,-8510383.0,61,74.03
1239,-14504091.0,59,95.64
1240,-11519593.0,44,80.58
1241,-10072478.0,60,75.11
1242,-11785168.0,56,80.13
1243,-13394235.0,20,89.97
1244,-11231362.0,57,77.98
1245,-11044112.0,50,76.74
1246,-7840267.0,59,64.17
1247,-10592845.0,40,71.76
1248,-11019325.0,56,77.55
1249,-13557222.0,49,91.38
1250,-9645826.0,60,70.58
1251,-12520878.0,37,81.46
1252,-9398682.0,47,71.39
1253,-11521593.0,70,86.75
1254,-11108823.0,65,79.64
1255,-14365660.0,47,93.94
1256,-13453800.0,22,86.05
1257,-12093098.0,48,82.01
1258,-10172562.0,74,79.28
1259,-18853651.0,47,103.77
1260,-9124017.0,68,72.87
1261,-12275605.0,36,80.82
1262,-11479883.0,48,83.51
1263,-13918703.0,56,92.66
1264,-13596742.0,50,92.32
1265,-13140463.0,41,85.13
1266,-9294860.0,51,69.41
1267,-8586695.0,68,69.32
1268,-11488298.0,43,75.56
1269,-14557910.0,42,86.67
1270,-13573795.0,31,86.31
1271,-12089783.0,53,81.79
1272,-10824647.0,64,73.03
1273,-8017583.0,66,64.34
1274,-11687488.0,40,80.81
1275,-9998377.0,56,73.88
1276,-13244632.0,36,84.71
1277,-11410788.0,62,82.15
1278,-8009268.0,74,69.21
1279,-8741411.0,84,69.08
1280,-11806237.0,50,79.7
1281,-11219883.0,46,73.87
1282,-8836230.0,60,64.41
1283,-11238608.0,60,82.83
1284,-14359791.0,43,91.65
1285,-9425100.0,47,66.77
1286,-14454654.0,40,87.97
1287,-11350089.0,46,82.85
1288,-13069596.0,57,87.31
1289,-9611726.0,50,71.11
1290,-12431501.0,51,77.89
1291,-13800724.0,64,90.01
1292,-10258160.0,42,75.17
1293,-12039450.0,41,78.42
1294,-13576349.0,56,81.93
1295,-11799634.0,49,74.59
1296,-9132553.0,63,71.46
1297,-9080523.0,43,68.93
1298,-11941196.0,40,77.11
1299,-10768762.0,66,82.29
1300,-14416009.0,41,87.2
1301,-10961379.0,49,74.28
1302,-10838104.0,36,76.29
1303,-14265772.0,33,89.78
1304,-15419445.0,26,89.0
1305,-10736983.0,60,73.18
1306,-12946155.0,50,83.86
1307,-10283878.0,33,74.7
1308,-14206030.0,55,92.16
1309,-10944192.0,40,70.21
1310,-9239862.0,74,75.56
1311,-12629143.0,39,85.19
1312,-7209498.0,67,61.48
1313,-11459777.0,46,70.24
1314,-13880294.0,39,86.03
1315,-13093061.0,41,84.51
1316,-13899075.0,43,92.31
1317,-14514696.0,54,86.87
1318,-12705107.0,49,87.13
1319,-10934411.0,54,79.02
1320,-14576158.0,49,94.34
1321,-12709716.0,49,90.71
1322,-8935304.0,55,64.83
1323,-13409039.0,49,87.27
1324,-11813927.0,32,78.95
1325,-11787256.0,51,79.59
1326,-15976282.0,41,95.07
1327,-14671546.0,39,93.59
1328,-11428243.0,55,80.88
1329,-9773156.0,41,70.42
1330,-12926902.0,66,80.59
1331,-15948521.0,37,99.71
1332,-12850824.0,45,87.55
1333,-12562621.0,42,79.8
1334,-18128633.0,41,106.24
1335,-13667458.0,70,94.76
1336,-12860746.0,56,84.22
1337,-11954426.0,49,82.63
1338,-11183410.0,33,74.48
1339,-12397374.0,32,88.86
1340,-14307363.0,37,90.89
1341,-12850020.0,46,83.91
1342,-14667555.0,26,91.45
1343,-15164725.0,68,96.23
1344,-12048819.0,38,79.19
1345,-14230676.0,51,86.32
1346,-10863706.0,79,74.67
1347,-13187643.0,58,85.34
1348,-11302997.0,58,71.35
1349,-12136190.0,61,76.12
1350,-11980176.0,50,85.31
1351,-15231641.0,52,94.21
1352,-13300519.0,61,87.07
1353,-11093964.0,58,83.72
1354,-12476436.0,53,76.94
1355,-14487818.0,45,91.19
1356,-15114235.0,46,87.65
1357,-13056030.0,27,86.21
1358,-12339905.0,42,82.8
1359,-14673679.0,33,89.43
1360,-13158283.0,26,83.41
1361,-9976472.0,63,71.86
1362,-14445267.0,26,87.99
1363,-11126333.0,45,78.13
1364,-11400991.0,50,75.77
1365,-11363664.0,62,79.86
1366,-8231923.0,56,66.41
1367,-9992304.0,49,72.36
1368,-12223932.0,43,81.68
1369,-13443101.0,39,87.81
1370,-12716943.0,41,84.47
1371,-11924285.0,39,81.26
1372,-12985632.0,54,86.67
1373,-12923750.0,62,81.26
1374,-11769524.0,53,74.81
1375,-13041056.0,59,82.35
1376,-10175061.0,62,76.27
1377,-8001931.0,55,62.58
1378,-11379629.0,52,76.0
1379,-12269939.0,37,79.92
1380,-10280790.0,50,72.79
1381,-11008800.0,61,77.24
1382,-9696893.0,36,71.13
1383,-10501898.0,55,76.64
1384,-11993126.0,56,83.59
1385,-9599414.0,59,73.8
1386,-11639646.0,34,76.87
1387,-10691573.0,58,76.1
1388,-13016601.0,47,81.34
1389,-8139273.0,63,64.87
1390,-10066462.0,68,76.92
1391,-13665701.0,61,90.52
1392,-17076679.0,25,98.8
1393,-10735187.0,53,72.38
1394,-11048872.0,32,81.17
1395,-12569438.0,42,86.68
1396,-10693426.0,55,79.2
1397,-12713196.0,26,79.55
1398,-10928721.0,61,79.9
1399,-13373896.0,44,89.37
1400,-7563004.0,50,60.05
1401,-15971589.0,23,90.65
1402,-11821890.0,22,76.1
1403,-8149074.0,55,62.51
1404,-10781749.0,33,70.47
1405,-12045009.0,58,85.12
1406,-10635614.0,50,75.97
1407,-9040917.0,61,71.65
1408,-12113589.0,44,84.15
1409,-12227766.0,51,81.0
1410,-12274832.0,45,80.51
1411,-10791622.0,43,71.36
1412,-8314970.0,63,64.08
1413,-9525419.0,77,75.18
1414,-8179043.0,41,59.49
1415,-11094726.0,38,79.96
1416,-13588973.0,56,82.68
1417,-13554727.0,38,86.72
1418,-13696901.0,44,89.48
1419,-13497599.0,27,83.05
1420,-11281141.0,46,78.11
1421,-14050991.0,58,89.54
1422,-9475553.0,72,74.41
1423,-12131971.0,39,76.38
1424,-11056819.0,51,75.36
1425,-10434550.0,35,73.2
1426,-14129040.0,55,83.17
1427,-19009063.0,24,103.36
1428,-16525468.0,22,95.04
1429,-13141115.0,38,87.85
1430,-12127194.0,45,74.85
1431,-11582857.0,41,84.48
1432,-13809653.0,37,85.33
1433,-13659866.0,59,91.28
1434,-10766896.0,52,76.59
1435,-10433208.0,59,78.62
1436,-6823672.0,59,55.9
1437,-12966235.0,35,85.02
1438,-11665146.0,47,75.77
1439,-13511608.0,70,86.89
1440,-12285441.0,34,80.93
1441,-13761350.0,36,83.79
1442,-10071131.0,49,71.46
1443,-13414396.0,48,82.29
1444,-13458410.0,54,90.33
1445,-10505781.0,58,75.07
1446,-11853185.0,31,76.15
1447,-15414752.0,42,97.92
1448,-13274358.0,38,78.36
1449,-11163969.0,26,76.22
1450,-12384205.0,33,77.85
1451,-18106857.0,34,105.18
1452,-12289139.0,53,84.33
1453,-12269942.0,34,79.67
1454,-11485421.0,55,79.22
1455,-11606214.0,43,84.1
1456,-11948995.0,58,79.56
1457,-11978970.0,47,82.68
1458,-12392433.0,69,83.84
1459,-9461466.0,70,74.15
1460,-12131331.0,60,81.21
1461,-11352280.0,45,84.38
1462,-7578527.0,37,67.81
1463,-13088353.0,58,80.94
1464,-17035161.0,63,102.64
1465,-15064760.0,62,93.14
1466,-15384473.0,23,92.22
1467,-11768568.0,29,82.7
1468,-9872705.0,35,70.06
1469,-9980710.0,77,73.14
1470,-14424498.0,69,89.23
1471,-8825795.0,55,68.06
1472,-13965153.0,44,95.55
1473,-10515118.0,41,72.36
1474,-11774692.0,50,77.53
1475,-10614177.0,25,74.03
1476,-9668859.0,53,71.38
1477,-11237532.0,57,69.89
1478,-13870774.0,40,86.48
1479,-10492802.0,54,69.98
1480,-12489591.0,51,81.4
1481,-12652800.0,37,80.71
1482,-11854902.0,37,82.17
1483,-12873264.0,38,81.87
1484,-10100662.0,48,70.76
1485,-10775899.0,56,75.83
1486,-12000985.0,43,80.18
1487,-10577699.0,36,75.04
1488,-10241308.0,56,72.18
1489,-11114668.0,45,80.09
1490,-9476003.0,40,68.83
1491,-13273032.0,60,85.48
1492,-10231811.0,54,72.26
1493,-13082451.0,26,86.04
1494,-14189577.0,25,85.36
1495,-15548351.0,51,100.45
1496,-12433013.0,45,83.31
1497,-15460987.0,25,90.64
1498,-11197351.0,49,74.12
1499,-10229537.0,45,72.37
1500,-14467079.0,32,83.04
1501,-11642828.0,42,82.21
1502,-11881666.0,59,78.69
1503,-12244257.0,50,80.39
1504,-14183124.0,55,98.14
1505,-12548458.0,42,85.26
1506,-15649471.0,48,95.61
1507,-11258720.0,68,86.18
1508,-12633571.0,26,77.98
1509,-10660404.0,46,78.74
1510,-8286107.0,66,64.89
1511,-12020656.0,48,79.3
1512,-14924117.0,68,90.02
1513,-14693302.0,60,92.4
1514,-14107590.0,31,89.05
1515,-12612996.0,42,77.62
1516,-12198996.0,31,85.44
1517,-12999220.0,53,88.54
1518,-13542227.0,30,81.94
1519,-12827259.0,57,80.49
1520,-11062329.0,52,78.56
1521,-11566116.0,49,81.4
1522,-10106936.0,55,73.61
1523,-9721737.0,38,64.41
1524,-10778830.0,45,79.7
1525,-15130872.0,40,90.21
1526,-13256780.0,38,84.43
1527,-13060383.0,40,88.44
1528,-12760455.0,52,80.23
1529,-8172319.0,46,65.49
1530,-12287368.0,42,83.29
1531,-10374032.0,52,75.09
1532,-12640071.0,27,82.04
1533,-10319930.0,47,76.68
1534,-14799600.0,36,88.96
1535,-12124824.0,34,84.98
1536,-11582989.0,52,81.12
1537,-12745003.0,59,84.23
1538,-11890272.0,55,72.39
1539,-8075378.0,54,66.79
1540,-14214721.0,64,96.58
1541,-15211399.0,38,88.37
1542,-11641185.0,55,83.12
1543,-13632933.0,26,86.95
1544,-9388844.0,58,69.88
1545,-8700042.0,44,64.71
1546,-11565842.0,58,80.57
1547,-11034580.0,32,71.89
1548,-10366074.0,34,71.1
1549,-9937849.0,45,71.32
1550,-11276419.0,32,71.34
1551,-10625283.0,64,74.24
1552,-13164846.0,34,86.15
1553,-15585032.0,29,92.64
1554,-10580848.0,52,71.08
1555,-5960454.0,65,55.58
1556,-12542514.0,38,82.23
1557,-15574649.0,32,95.84
1558,-11850544.0,43,78.18
1559,-8718548.0,80,77.54
1560,-14968910.0,20,92.42
1561,-10296520.0,64,77.9
1562,-8810452.0,58,69.01
1563,-12216264.0,70,86.18
1564,-10724249.0,34,74.72
1565,-13338866.0,37,92.1
1566,-14255494.0,60,90.53
1567,-11941562.0,26,83.0
1568,-10110865.0,53,78.34
1569,-14743716.0,71,94.24
1570,-11043224.0,36,76.48
1571,-10205990.0,57,72.72
1572,-11380216.0,49,75.46
1573,-10626281.0,50,75.1
1574,-9271569.0,62,69.37
1575,-10921369.0,61,77.0
1576,-14037327.0,26,85.72
1577,-9876934.0,41,65.77
1578,-9316548.0,54,66.4
1579,-17056521.0,28,102.15
1580,-8406037.0,40,66.27
1581,-10625409.0,36,80.01
1582,-13280930.0,39,86.73
1583,-8770711.0,49,65.18
1584,-11883842.0,53,79.67
1585,-13306030.0,38,85.14
1586,-11384396.0,59,77.65
1587,-13909344.0,34,91.66
1588,-12459122.0,56,83.12
1589,-10313556.0,60,75.29
1590,-10332345.0,51,77.0
1591,-9417272.0,43,66.09
1592,-9871170.0,48,70.41
1593,-10742158.0,68,83.93
1594,-8628370.0,74,74.85
1595,-9409635.0,57,71.43
1596,-15986172.0,24,101.64
1597,-12969328.0,54,85.18
1598,-12985534.0,76,86.72
1599,-14715435.0,15,89.56
1600,-11876279.0,54,75.68
1601,-12562212.0,46,80.61
1602,-12315332.0,43,85.66
1603,-16653165.0,36,94.49
1604,-11690450.0,49,81.6
1605,-15574775.0,42,97.6
1606,-10935503.0,51,70.91
1607,-10548628.0,64,74.26
1608,-8754381.0,74,72.83
1609,-10255428.0,42,77.59
1610,-12328593.0,51,81.02
1611,-11364890.0,63,78.9
1612,-13054143.0,46,80.14
1613,-15530113.0,22,92.66
1614,-10389682.0,58,74.53
1615,-12892468.0,43,85.55
1616,-14641588.0,32,84.65
1617,-12464687.0,45,80.87
1618,-11041436.0,38,76.48
1619,-10223385.0,43,72.03
1620,-10257188.0,61,73.01
1621,-15272687.0,40,93.33
1622,-10803514.0,52,68.98
1623,-10016807.0,62,70.86
1624,-13328743.0,32,88.77
1625,-13110064.0,44,85.28
1626,-9650998.0,64,75.58
1627,-9874499.0,43,66.69
1628,-11531169.0,39,72.84
1629,-11164063.0,60,75.56
1630,-11420409.0,55,81.02
1631,-8896877.0,56,70.67
1632,-13853538.0,46,92.31
1633,-12899273.0,64,78.23
1634,-13356427.0,38,81.68
1635,-11572403.0,68,79.41
1636,-10457395.0,27,77.51
1637,-10773215.0,28,73.42
1638,-10485981.0,58,69.52
1639,-15224269.0,33,93.83
1640,-11521980.0,59,82.74
1641,-9664640.0,36,73.0
1642,-10765348.0,65,83.46
1643,-9501791.0,46,69.05
1644,-10190101.0,62,72.38
1645,-12824592.0,46,87.94
1646,-6890777.0,54,54.56
1647,-12161848.0,44,81.03
1648,-12761773.0,55,85.46
1649,-8738635.0,51,69.67
1650,-14073709.0,62,91.78
1651,-18842257.0,30,107.62
1652,-8209746.0,71,64.0
1653,-15871432.0,27,96.3
1654,-8747451.0,70,70.54
1655,-13302982.0,25,85.61
1656,-10694992.0,70,83.78
1657,-14971439.0,17,89.29
1658,-13528753.0,43,89.49
1659,-15759850.0,37,89.19
1660,-13245132.0,45,84.81
1661,-14527017.0,39,89.53
1662,-11465131.0,72,72.57
1663,-12502522.0,62,89.02
1664,-14690349.0,53,90.42
1665,-11600477.0,73,83.39
1666,-11297259.0,64,82.55
1667,-9957831.0,45,68.57
1668,-12479602.0,56,87.19
1669,-15997999.0,45,90.78
1670,-10523221.0,38,78.05
1671,-10434510.0,28,75.38
1672,-11732882.0,45,78.55
1673,-9567504.0,64,73.58
1674,-13502108.0,39,90.23
1675,-10032321.0,34,67.82
1676,-14017934.0,16,92.28
1677,-10885668.0,50,72.74
1678,-10983780.0,38,73.61
1679,-13846685.0,31,88.43
1680,-11838283.0,52,82.65
1681,-13171145.0,32,86.81
1682,-13442779.0,45,83.23
1683,-9454233.0,52,67.89
1684,-10867151.0,62,76.53
1685,-10968757.0,66,82.09
1686,-14107119.0,28,86.95
1687,-11714762.0,58,86.31
1688,-13587546.0,28,88.03
1689,-11750414.0,39,76.17
1690,-7835458.0,63,63.12
1691,-14255665.0,42,86.26
1692,-14679930.0,36,85.56
1693,-10292591.0,53,74.32
1694,-14075323.0,38,93.46
1695,-9609792.0,70,74.84
1696,-12309596.0,24,83.34
1697,-11535523.0,48,79.64
1698,-11486574.0,54,77.9
1699,-12806466.0,60,80.97
1700,-16267144.0,54,97.09
1701,-12709300.0,46,79.85
1702,-12726530.0,36,86.05
1703,-14290357.0,64,92.21
1704,-12000965.0,51,86.25
1705,-8109831.0,61,65.5
1706,-13891733.0,40,87.42
1707,-12654702.0,47,81.65
1708,-17018859.0,48,100.63
1709,-12212201.0,51,77.04
1710,-15381848.0,36,101.65
1711,-10387914.0,64,76.51
1712,-12701097.0,48,84.69
1713,-15077646.0,31,87.94
1714,-13523052.0,49,90.59
1715,-14184509.0,55,91.66
1716,-10565888.0,49,76.85
1717,-15306935.0,43,90.95
1718,-17072943.0,28,104.33
1719,-8786783.0,48,70.02
1720,-12837870.0,29,81.46
1721,-9542225.0,77,69.4
1722,-11118724.0,40,75.61
1723,-12783077.0,42,85.16
1724,-14165778.0,35,87.34
1725,-12512209.0,33,81.01
1726,-14088208.0,47,94.25
1727,-12905192.0,52,83.1
1728,-12090047.0,43,79.59
1729,-9297541.0,48,65.46
1730,-14469229.0,48,93.6
1731,-11026539.0,48,72.54
1732,-12770950.0,30,82.47
